Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Correct,learningType,presentedImage,presentedLabel,response
414,1589725148322,17/05/2020 14:19:08,1589725148036,-6,17/05/2020 08:19:08,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
415,1589725149041,17/05/2020 14:19:09,1589725148958,-6,17/05/2020 08:19:08,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,207,298311,,,,,
416,1589725149259,17/05/2020 14:19:09,1589725148959,-6,17/05/2020 08:19:08,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
417,1589725149478,17/05/2020 14:19:09,1589725149402,-6,17/05/2020 08:19:09,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/33075.jpg,,learningBlock3,,image-keyboard-response,208,298756,,LF,/task/70033/56/asset/33075.jpg,/task/70033/56/asset/LFtob.mp3,
418,1589725149681,17/05/2020 14:19:09,1589725149403,-6,17/05/2020 08:19:09,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
419,1589725150463,17/05/2020 14:19:10,1589725150368,-6,17/05/2020 08:19:10,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,209,299722,,,,,
420,1589725150759,17/05/2020 14:19:10,1589725150371,-6,17/05/2020 08:19:10,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
421,1589725151306,17/05/2020 14:19:11,1589725151216,-6,17/05/2020 08:19:11,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,210,300570,,,,,
422,1589725151572,17/05/2020 14:19:11,1589725151217,-6,17/05/2020 08:19:11,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
423,1589725151784,17/05/2020 14:19:11,1589725151657,-6,17/05/2020 08:19:11,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
424,1589725151784,17/05/2020 14:19:11,1589725151657,-6,17/05/2020 08:19:11,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/22375.jpg,,learningBlock3,,image-keyboard-response,211,301011,,LF,/task/70033/56/asset/22375.jpg,/task/70033/56/asset/LFbim.mp3,
425,1589725152706,17/05/2020 14:19:12,1589725152620,-6,17/05/2020 08:19:12,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,212,301974,,,,,
426,1589725153018,17/05/2020 14:19:13,1589725152622,-6,17/05/2020 08:19:12,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
427,1589725153550,17/05/2020 14:19:13,1589725153462,-6,17/05/2020 08:19:13,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,213,302816,,,,,
428,1589725153753,17/05/2020 14:19:13,1589725153464,-6,17/05/2020 08:19:13,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
429,1589725153987,17/05/2020 14:19:13,1589725153908,-6,17/05/2020 08:19:13,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/11075.jpg,,learningBlock3,,image-keyboard-response,214,303262,,LF,/task/70033/56/asset/11075.jpg,/task/70033/56/asset/LFdep.mp3,
430,1589725154190,17/05/2020 14:19:14,1589725153910,-6,17/05/2020 08:19:13,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
431,1589725154950,17/05/2020 14:19:14,1589725154875,-6,17/05/2020 08:19:14,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,215,304229,,,,,
432,1589725155169,17/05/2020 14:19:15,1589725154876,-6,17/05/2020 08:19:14,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
433,1589725155890,17/05/2020 14:19:15,1589725155796,-6,17/05/2020 08:19:15,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,216,305150,,,,,
434,1589725156296,17/05/2020 14:19:16,1589725155797,-6,17/05/2020 08:19:15,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
435,1589725156499,17/05/2020 14:19:16,1589725156243,-6,17/05/2020 08:19:16,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/32975.jpg,,learningBlock3,,image-keyboard-response,217,305597,,LF,/task/70033/56/asset/32975.jpg,/task/70033/56/asset/LFtob.mp3,
436,1589725156499,17/05/2020 14:19:16,1589725156243,-6,17/05/2020 08:19:16,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
437,1589725157283,17/05/2020 14:19:17,1589725157206,-6,17/05/2020 08:19:17,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,218,306560,,,,,
438,1589725157486,17/05/2020 14:19:17,1589725157208,-6,17/05/2020 08:19:17,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
439,1589725158130,17/05/2020 14:19:18,1589725158048,-6,17/05/2020 08:19:18,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,219,307402,,,,,
440,1589725158349,17/05/2020 14:19:18,1589725158049,-6,17/05/2020 08:19:18,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
441,1589725158568,17/05/2020 14:19:18,1589725158491,-6,17/05/2020 08:19:18,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/10275.jpg,,learningBlock3,,image-keyboard-response,220,307845,,LF,/task/70033/56/asset/10275.jpg,/task/70033/56/asset/LFdep.mp3,
442,1589725158787,17/05/2020 14:19:18,1589725158493,-6,17/05/2020 08:19:18,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
443,1589725159536,17/05/2020 14:19:19,1589725159457,-6,17/05/2020 08:19:19,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,221,308810,,,,,
444,1589725159740,17/05/2020 14:19:19,1589725159458,-6,17/05/2020 08:19:19,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
445,1589725160467,17/05/2020 14:19:20,1589725160382,-6,17/05/2020 08:19:20,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,222,309735,,,,,
446,1589725160670,17/05/2020 14:19:20,1589725160383,-6,17/05/2020 08:19:20,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
447,1589725160905,17/05/2020 14:19:20,1589725160829,-6,17/05/2020 08:19:20,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/32875.jpg,,learningBlock3,,image-keyboard-response,223,310182,,LF,/task/70033/56/asset/32875.jpg,/task/70033/56/asset/LFtob.mp3,
448,1589725161108,17/05/2020 14:19:21,1589725160830,-6,17/05/2020 08:19:20,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
449,1589725161875,17/05/2020 14:19:21,1589725161792,-6,17/05/2020 08:19:21,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,224,311146,,,,,
450,1589725162217,17/05/2020 14:19:22,1589725161794,-6,17/05/2020 08:19:21,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
451,1589725162717,17/05/2020 14:19:22,1589725162640,-6,17/05/2020 08:19:22,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,225,311994,,,,,
452,1589725162920,17/05/2020 14:19:22,1589725162641,-6,17/05/2020 08:19:22,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
453,1589725163155,17/05/2020 14:19:23,1589725163081,-6,17/05/2020 08:19:23,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/22525.jpg,,learningBlock3,,image-keyboard-response,226,312435,,LF,/task/70033/56/asset/22525.jpg,/task/70033/56/asset/LFbim.mp3,
454,1589725163358,17/05/2020 14:19:23,1589725163082,-6,17/05/2020 08:19:23,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
455,1589725164124,17/05/2020 14:19:24,1589725164047,-6,17/05/2020 08:19:24,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,227,313401,,,,,
456,1589725164327,17/05/2020 14:19:24,1589725164049,-6,17/05/2020 08:19:24,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
457,1589725164983,17/05/2020 14:19:24,1589725164892,-6,17/05/2020 08:19:24,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,228,314246,,,,,
458,1589725165296,17/05/2020 14:19:25,1589725164893,-6,17/05/2020 08:19:24,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
459,1589725165499,17/05/2020 14:19:25,1589725165339,-6,17/05/2020 08:19:25,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/21575.jpg,,learningBlock3,,image-keyboard-response,229,314693,,LF,/task/70033/56/asset/21575.jpg,/task/70033/56/asset/LFbim.mp3,
460,1589725165499,17/05/2020 14:19:25,1589725165339,-6,17/05/2020 08:19:25,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
461,1589725166374,17/05/2020 14:19:26,1589725166303,-6,17/05/2020 08:19:26,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,230,315656,,,,,
462,1589725166592,17/05/2020 14:19:26,1589725166304,-6,17/05/2020 08:19:26,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
463,1589725167218,17/05/2020 14:19:27,1589725167150,-6,17/05/2020 08:19:27,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,231,316504,,,,,
464,1589725167561,17/05/2020 14:19:27,1589725167151,-6,17/05/2020 08:19:27,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
465,1589725167764,17/05/2020 14:19:27,1589725167591,-6,17/05/2020 08:19:27,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/22375.jpg,,learningBlock3,,image-keyboard-response,232,316945,,LF,/task/70033/56/asset/22375.jpg,/task/70033/56/asset/LFbim.mp3,
466,1589725167764,17/05/2020 14:19:27,1589725167592,-6,17/05/2020 08:19:27,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
467,1589725168638,17/05/2020 14:19:28,1589725168555,-6,17/05/2020 08:19:28,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,233,317909,,,,,
468,1589725168841,17/05/2020 14:19:28,1589725168556,-6,17/05/2020 08:19:28,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
469,1589725169552,17/05/2020 14:19:29,1589725169479,-6,17/05/2020 08:19:29,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,234,318832,,,,,
470,1589725169771,17/05/2020 14:19:29,1589725169480,-6,17/05/2020 08:19:29,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
471,1589725170021,17/05/2020 14:19:30,1589725169925,-6,17/05/2020 08:19:29,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/31225.jpg,,learningBlock3,,image-keyboard-response,235,319279,,LF,/task/70033/56/asset/31225.jpg,/task/70033/56/asset/LFtob.mp3,
472,1589725170021,17/05/2020 14:19:30,1589725169925,-6,17/05/2020 08:19:29,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
473,1589725170958,17/05/2020 14:19:30,1589725170889,-6,17/05/2020 08:19:30,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,236,320242,,,,,
474,1589725171161,17/05/2020 14:19:31,1589725170890,-6,17/05/2020 08:19:30,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
475,1589725171818,17/05/2020 14:19:31,1589725171736,-6,17/05/2020 08:19:31,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,237,321090,,,,,
476,1589725172068,17/05/2020 14:19:32,1589725171737,-6,17/05/2020 08:19:31,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
477,1589725172271,17/05/2020 14:19:32,1589725172181,-6,17/05/2020 08:19:32,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
478,1589725172271,17/05/2020 14:19:32,1589725172181,-6,17/05/2020 08:19:32,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/20875.jpg,,learningBlock3,,image-keyboard-response,238,321534,,LF,/task/70033/56/asset/20875.jpg,/task/70033/56/asset/LFbim.mp3,
479,1589725173226,17/05/2020 14:19:33,1589725173145,-6,17/05/2020 08:19:33,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,239,322498,,,,,
480,1589725173492,17/05/2020 14:19:33,1589725173146,-6,17/05/2020 08:19:33,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
481,1589725174075,17/05/2020 14:19:34,1589725173988,-6,17/05/2020 08:19:33,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,240,323342,,,,,
482,1589725174312,17/05/2020 14:19:34,1589725173990,-6,17/05/2020 08:19:33,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
483,1589725174515,17/05/2020 14:19:34,1589725174434,-6,17/05/2020 08:19:34,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/11375.jpg,,learningBlock3,,image-keyboard-response,241,323788,,LF,/task/70033/56/asset/11375.jpg,/task/70033/56/asset/LFdep.mp3,
484,1589725174515,17/05/2020 14:19:34,1589725174435,-6,17/05/2020 08:19:34,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
485,1589725175468,17/05/2020 14:19:35,1589725175399,-6,17/05/2020 08:19:35,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,242,324753,,,,,
486,1589725175750,17/05/2020 14:19:35,1589725175400,-6,17/05/2020 08:19:35,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
